GEN,CPU,pop1_Generation,pop1_E,pop1_Mu,pop1_Lambda,pop1_Tau,pop1_Sigma,pop1_EvalCount,pop1_DuplicateCount,pop1_CacheCount,pop1_OpUse_replacementMutation,pop1_MAB_replacementMutation,pop1_AvgAge,pop1_AvgIndSize,pop1_Avg_f0,pop1_Avg_f1,pop1_Best_f0,pop1_Best_f1,pop1_Worst_f0,pop1_Worst_f1
124,2278,124,6.71752,36,24,1,0.871865,3004,0,8,24,0.51667,5.45946,163,995,9767.3,995,9769,995,9766
125,2295,125,6.73641,36,24,1,0.883678,3028,0,8,24,0.515849,5.51351,163,995,9767.43,995,9769,995,9766
126,2312,126,6.75696,36,24,1,0.894311,3052,0,8,24,0.516886,5.59459,163,995,9767.54,995,9769,995,9767
127,2329,127,6.75669,36,24,1,0.90388,3075,0,9,24,0.514452,5.21622,163,995,9767.49,995,9769,995,9765
128,2347,128,6.76133,36,24,1,0.912492,3099,0,9,24,0.514677,5.08108,163,995,9767.59,995,9769,995,9766
129,2364,129,6.74522,36,24,1,0.920242,3123,0,9,24,0.513819,5.7027,163,995,9767.73,995,9769,995,9767
130,2381,130,6.74232,36,24,1,0.927218,3147,0,9,24,0.512219,5.32432,163,995,9767.7,995,9769,995,9766
131,2398,131,6.73545,36,24,1,0.933496,3171,0,9,24,0.51131,5.45946,163,995,9767.73,995,9769,995,9767
132,2415,132,6.75051,36,24,1,0.939147,3195,0,9,24,0.509412,5.62162,163,995,9767.7,995,9769,995,9767
133,2433,133,6.7461,36,24,1,0.944232,3219,0,9,24,0.509806,5.61111,163,995,9767.81,995,9771,995,9767
134,2450,134,6.7566,36,24,1,0.948809,3242,0,10,24,0.508927,6.05556,163,995,9767.94,995,9771,995,9767
135,2467,135,6.75063,36,24,1,0.952928,3266,0,10,24,0.508513,5.38889,163,995,9767.94,995,9771,995,9767
136,2484,136,6.74796,36,24,1,0.956635,3290,0,10,24,0.506284,5.27778,163,995,9767.83,995,9771,995,9767
137,2502,137,6.73723,36,24,1,0.959972,3314,0,10,24,0.505969,5.44444,163,995,9767.94,995,9771,995,9767
138,2520,138,6.76864,36,24,1,0.962974,3337,0,11,24,0.505886,5.33333,163,995,9767.97,995,9771,995,9766
139,2537,139,6.77447,36,24,1,0.965677,3361,0,11,24,0.50357,5.47222,163,995,9767.97,995,9771,995,9767
140,2555,140,6.77177,36,24,1,0.968109,3385,0,11,24,0.502764,5.36111,163,995,9768.06,995,9771,995,9767
141,2573,141,6.76541,36,24,1,0.970298,3409,0,11,24,0.501535,5.25,163,995,9768.14,995,9771,995,9767
142,2591,142,6.75182,36,24,1,0.972269,3433,0,11,24,0.502168,5.61111,163,995,9768.25,995,9771,995,9767
143,2610,143,6.79617,36,24,1,0.876042,3457,0,11,24,0.499907,5.64865,163,995,9768,995,9771,995,9764
144,2627,144,6.79231,36,24,1,0.887438,3481,0,11,24,0.499748,6.02703,163,995,9768.22,995,9771,995,9767
145,2645,145,6.76931,36,24,1,0.897694,3505,0,11,24,0.500554,5.22222,163,995,9768.44,995,9772,995,9767
146,2662,146,6.76181,36,24,1,0.906924,3529,0,11,24,0.501429,5.08333,163,995,9768.69,995,9772,995,9767
147,2679,147,6.7181,36,24,1,0.915232,3553,0,11,24,0.502362,4.11111,163,995,9769.03,995,9772,995,9768
148,2696,148,6.66188,36,24,1,0.922709,3577,0,11,24,0.502943,4.16667,163,995,9769.17,995,9772,995,9768
149,2713,149,6.61967,36,24,1,0.929438,3601,0,11,24,0.502393,4.61111,163,995,9769.33,995,9772,995,9768
150,2730,150,6.57126,36,24,1,0.935494,3624,0,12,24,0.503079,4.44444,163,995,9769.61,995,9773,995,9768
151,2748,151,6.54667,36,24,1,0.940945,3648,0,12,24,0.502893,4.61111,163,995,9769.69,995,9773,995,9769
152,2766,152,6.53782,36,24,1,0.94585,3672,0,12,24,0.503146,5,163,995,9769.86,995,9773,995,9769
153,2784,153,6.558,36,24,1,0.950265,3696,0,12,24,0.502826,5.41667,163,995,9770.06,995,9773,995,9769
154,2802,154,6.55343,36,24,1,0.954239,3720,0,12,24,0.502784,5.58333,163,995,9770.11,995,9773,995,9769
155,2819,155,6.55971,36,24,1,0.957815,3744,0,12,24,0.501421,5.75,163,995,9769.97,995,9773,995,9768
156,2837,156,6.57436,36,24,1,0.961033,3767,0,13,24,0.499897,5.88889,163,995,9770,995,9773,995,9769
157,2855,157,6.51219,36,24,1,0.96393,3791,0,13,24,0.498754,5.22222,163,995,9769.97,995,9773,995,9768
158,2872,158,6.48362,36,24,1,0.966537,3815,0,13,24,0.498357,4.83333,163,995,9769.97,995,9773,995,9766
159,2891,159,6.45119,36,24,1,0.968883,3839,0,13,24,0.498042,5.16667,163,995,9770.25,995,9773,995,9769
160,2909,160,6.44334,36,24,1,0.970995,3863,0,13,24,0.497445,5.21622,163,995,9770.24,995,9773,995,9769
161,2927,161,6.43507,36,24,1,0.972895,3887,0,13,24,0.496529,5.83784,163,995,9770.32,995,9773,995,9769
